次韵金鄉宰韓宗恕寺丞見贈三首,韓宗恕
送長道客滑道士,
別關景暉二首,關景暉
送曹子方福建轉運判官,曹子方
呈曹子方,
泗州王諫議明叟留飲,
招縉雲守關彥遠教授曾彥和集平山堂次關韵,關彥遠;曾彥和;關韵
陪關彥遠曾彥和集龍興寺詠隋時雙鴨脚次關韵,關彥遠;曾彥和
閻醇老作默齋,
次韵袁疇耕道見貽,疇耕
赴蒲道中寄洛倅王定國,洛倅;王定國
次韵韓求仁南臺朝請晚過南湖見寄,韓求仁
次韵李秬靈山亭宴集寵戲之句,
次韵李秬約賞牡丹,
景修二十歲褎爲鄉舉之首晚乃尉青田無不遇色其里人晁補之爲賦五十六字以別且勉之,晁補之;尉田;景修
和王定國見寄,王定國
王拱辰太尉挽辭二首,王拱辰
趙開祖挽歌辭,趙開祖
示張仲原秀才二首,張仲原
送李知章下第歸河北,李知章
和王拱辰觀梨花二首,王拱辰
題工部文侍郎周翰郭熙平遠二首,周翰;郭熙平
謝王立之送蠟梅五首,王立之
江心望彭澤作,江心望;彭澤
舊說廬山有紫芝田百畝人莫得見偶於開先栖賢林中步兩日各得一枝正紫如玉戲成一首,
初上安仁灘清見毛髮其中奇石五色可掇拾也從縣令借圖經溪曰雲錦溪村曰玉石村,
題周廉彥所收李甲畫三首,周廉彥甲
泊思禪寺呈廖明略其地蓋干越寺在琵琶洲上,
東坡公以種松法授都梁杜子師并爲作詩子師求余同賦,東坡公師
贈許體之,
寄李成季,李成季
累得周同年鍔書,
題段吉先小景三首,段吉先
題袁耕道所收小飛來,袁耕道
試院次韵呈兵部葉員外端禮并呈祠部陳員外元輿太學博士黄冕仲,黄冕仲
維夫君兮桂舟一首送梁正受歸汶陽,梁正受
次韵王宗正定國與蘇翰林先生黄校書魯直唱和,蘇翰林;王宗正國;黄書;魯直
玉溪歸逢甥李相如汴中,相如
送學生李公裕兄弟赴省集,李公裕
贈王推官允中,
同畢公叔飲城東,
次韵李成季感事,李成季
贈金堤劉承制景文,贈堤;劉承制文
同劉景文登大安閣,劉景文
次韵張著作文潛飲王舍人才元家時坐客戶部李尚書公擇光祿文少卿周翰大理杜少卿君章黄著作魯直,次韵;李尚書;公擇光祿;大理;文少卿;周翰;杜少卿;魯直;君章黄
次韵答秦覯見贈,
次韵錢濟明贈感慈長老,錢濟明
贈文潛甥楊克一學文與可畫竹求詩,楊克一
贈關澮關沼,
同楊希仲吳子進李希孝張景良北關納凉晚過大安寺,李希孝;楊希仲;張景良;吳子進
同張子望顔伯儀上關納凉,顔伯儀凉;張子望
試院求李唐臣畫,李唐臣
酬李唐臣贈山水短軸,李唐臣
悲來行哭石起職方,
苕霅行和於潛令毛國華,於潛令;苕霅行;毛國華
贈余樗年試院作,余樗年
次韵都尉王晉卿天駟監邂逅作兼呈坐客,
鄧御夫秀才爲窟室戲題,鄧御夫
收麥呈王松齡秀才,王松齡
題李偁推官頤齋,李偁
飲城西贈金鄉宰韓宗恕,韓宗恕
答陳履常秀才謔贈,陳履常
和王仲甫病暑,王仲甫
送張緡子望太常簿,
鄭彥能求擬江亭詩,鄭彥能
送吳黯赴闕,吳黯
送陳逸之筠州,陳逸之
贈段萬頃,
與李文叔夜談,李文叔
贈送張愈秀才,張愈秀才
復用前韵贈祠部陳元輿,
次韵魯直試院贈奉議李伯時畫詩,李伯時
李成季得閻子常古琴作,李成季
同魯直文潛飲刑部杜君章家次封丘杜觀仲韵,仲韵;杜君章;杜觀;魯直文
送劉景文兩浙西路都監,劉景文
送直閣杜君章守齊,杜君章齊
送外舅杜侍御使陝西自徐州移作,
贈麻田山人吳子野,吳子野
送李端叔從定州先生辟,李端叔州
和王定國二首,王定國
次韵和趙令僉防禦春日感懷,趙令僉
次韵孔毅父種花因送海棠廳三大字求茶,孔毅
贈常州感慈邦長老,慈邦
及第東歸將赴調寄李成季,李成季
再用韵和陳伯比二首,陳伯
千秋岁 次韵吊高邮秦少游,
八六子 重九即事呈徐倅祖禹十六叔,徐倅
醉落魄/一斛珠 用韵和李季良泊山口,李季良
上林春/一络索 韩相生日,
寄江子之,
寄江子我,
寄王立之,王立之
次韻江子我見寄,
至東里次前韻,
挽蔡晉如,蔡晉如
贈江子我子之,
過陳無己墓,陳無己
怡怡軒贈王次翁,
次韻集津兄懷嵩少示王立之,王立之
和江子我竹夫人,
留别江子之,
答韓君表,
范元章惠然相過見問奇章公服鍾乳三千兩事因爲長句戲之,范元;章惠然
再至徐州示諸弟,
與秦少章題漢江遠帆五首,秦少章
和集津兄謝王立之紅絲花,王立之
又次韻謝王立之惠紅絲花,王立之
次韻江子我蠟梅二首,
和王立之蠟梅二首,王立之
王敦素許紙不至戲簡促之,王敦
讀陳平傳,陳平
贈江端本子我,
以少炭寄江子之,子之
陸元鈞寄日注茶,陸元鈞
送王敦素,王敦素
書懷寄李相如,李相如
次韻集津兄會羣從王敦素宿王立之園明日西征馬上寄示諸人,王敦
戲李相如攜婦還金鄉,相如
次韻王立之雪中以酒見餉,立之
謝沈次律水枕,
簡江子之求茶,
次韻陳叔易蘆橋柳橋二首,陳叔易
次韻朱少章蘆橋柳橋二首,朱少章
馬處厚席上探得早梅,
送梁子輔赴召,
簡謝達夫,
寄李仁甫,李仁甫
李悅夫劉文潛坐上醉歸作,劉文潛;李悅
贈朱師軻朱奎父,朱奎
置酒北郊外送張真甫還什邡,張真甫
劉文潛以荔子并詩見寄,劉文潛
侯革以詩見示次韻,侯革
送劉文潛如吳下,劉文潛
寄查元章,
喜見呂元錫聞往謁李仁甫奉簡短作,李仁甫;呂元錫
去通義按刑漢嘉至中巖師伯渾臨別於此因成二詩,伯渾
楊參政挽章二首,楊參政
李士舉見寄次韻爲謝二首,李士舉
師伯渾以詩告別次韻,師伯渾
正月二日至九江過陳漢卿,陳漢卿
次韻李仁甫,李仁甫
池上與師伯渾飲酒,
送李敞逆婦敘州乃予友悅夫之子也,李敞
去八月同張文饒考試始遂言集執經問道至今不敢忘因成二詩,張文饒
送王和甄竇公瑞歸魚洞,
喜劉文潛來奉簡短作,劉文潛
次韻謝石教授喜雨,
次韻謝張德粹主簿,張德粹
王伯厚以詩招伯渾次韻同往邀之,王伯厚渾
師伯渾用韻復次,師伯渾
師襲卿來權攝峨眉縣祿東之來乃去送以詩乃元日也,
王元才甥見過其弟元濟甥繼來有詩次韻,王元才濟甥
送李紹祖通判寧江,李紹祖
次韻程愿以十詩見示篇中多及故起居舍人程子山老懶姑取其一用韻答之,程子山
送張君玉赴寧江幕府七首,張君玉
前恩陽尉周邦舉出予兄激仲所書其父竹軒記求詩因題二解,周邦舉;激仲軒
送范道卿赴省試,范道卿
喜張仲景范與蔡仲見過,張仲景;蔡仲
王元才携家來過有詩見示因簡此作,王元才
師伯渾自通義來且出詩一軸爲之喜甚奉簡短作,伯渾
送宇文安行如吳下,宇文
諸君以詩見壽用師伯渾韻爲謝,師伯
張君玉用伯渾韻見示次韻爲謝,張君玉
樂敦仁用師伯渾見示句中作禪語禪不可不領話頭次韻爲報,師伯渾;樂敦仁
湯子才凌雲山用予十四日韻見示且云衛尉頃登清音載酒二亭口占一聯清音見江來載酒送江去悵然感之,湯子才
范子庚見示長書,范子庚
師永錫家青神喜紅花堰興作詩因次韻,師永錫
師永錫少出通義其歸携伯渾詩來因用其韻伯渾頃嘗相送至下巖也,師永錫;伯渾
閻才元因程伯珍來寄近詩一軸不能盡和用師淮父韻奉簡,師淮父;閻才元;程伯珍
次韻劉安收惠詩二首,
勞劉子儀視作紅花堰,劉子儀
師伯渾自所居東山來賦詩相示用韻酬之,師伯渾
范仲芑惠詩次韻爲報,范仲芑
王伯厚和予牆字韻因用其韻記五月八日同飲池上之作,王伯厚予牆
比以酒餉師伯渾辱詩爲謝今次韻,
郭中行自漢中寄近詩來奉簡一首,郭中行
簡梁子輔,
李仁甫除喪作詩問之,李仁甫
與李紹祖劉文潛飲酒,李紹祖;劉文潛
鮮于大任自吳下來比與之飲大任自取毗陵惠山泉酌之色清而味勝蜀無有也喜賦詩,
寄郭信可時假守忠州,
過陳行之飲,
陳行之二年三至寧江嘗有遊吳之興而尚不果,陳行之
謝曾子長分餉臨江軍黄雀,
鮮于大任自東南歸唐安遺予張安國所作水調歌墨本一軸且云明年復往吳下喜簡作此,張安國;大任
送李檢法赴夔州任,檢法
送李仁甫被召,李仁甫
謝王元才見惠峨嵋山菩薩石,元才
次韻楊光父見贈,楊光
送杜時可歸太學,
李仁甫和予如字韻詩再用韻寄之,予如;李仁甫
羅仲思送伯父以道帖,羅仲思
贈羅仲思仲思今夏來試羣士八月予被朝命爲別試所考試仲思亦來,仲思思;羅仲思
楊周輔來考試刑法同在別闈剛直士也喜爲賦此,楊周輔
詔除虛額錢計庭遣簡州通判王和叟再至謂考實未然也人日贈和叟一首,王和叟
復用韻謝湯子才賀雨,子才
寄太府丞王能甫,王能甫
前起居舍人何資深竹光酒法奇甚近得其法釀成以餉李仁甫,李仁甫;何資深
贈張文饒,
病中喜李仲霍王子載見過,李仲霍
平都山硤中勝處余思欲一到而不能近得予弟書云今歲仲春嘗與外兄孫長文順流往遊焉聞之不勝悵然,
題趙誠甫養恬軒,趙誠甫
聞范道卿將赴試成都作此勉之,范道卿
喜陳行之病起,
病中一首簡陳行之,陳行之
夏日過莊嚴寺僧索詩爲留三絕,
夏日過莊嚴寺寺僧索詩爲留三絕拉舍弟同賦,
途中寄高仲詔,高詔
送李先之歸南,
宋太夫人挽詞,
答趙德麟見招之作,趙德麟
寄侍講呂原明七丈,呂原明
寄韓君表,
二十六弟寄和江子我竹夫人詩一首愛其巧思戲作二首,
次韻和韓君表懷歸見寄,
頃客解梁有詩云中條山下讀周易定是前身關子明是時頻與張芸叟侍郎通書亦嘗寄此詩呈視今再過此郡遇芸叟之客王六東起感懷而作,王六東;張芸叟;關子明
鄧聖求作端明時嘗贈予詩云妙論出六合微言破九流其言雖過矣要是前輩中有相知者逮今將三十年奔走鄜州諸邑察視保甲感舊作長句,鄧聖求
聞喝馬惻然感歎且恨其辭鄙惡特甚作此詩從賀方回求數解,
總管劉觀察相餞於高巖經句楊朝奉出所和詩即席再賦,劉觀察
寄謝任伯察院,
依韻和卲太子文兄八月總章朝歸長句,
九日宴李德充中大家次韓三十六丈韻作,李德充
九日陪韓三十六丈大夫集李德充家再蒙賦詩相似謹次韻攀和,李德充
李德充再賦九日期字韻詩輒亦復作,李德充
次韻江子我見戲長句,
過陜州贈蘇儀掾仲滋,儀仲滋
亡友陳無己有立春詩云朱門誰送青絲菜下里難酬白雪歌頗爲都下詩人所稱今日立春誦之而作,無己
說之復兼二公而作圓機既同邪籍之契顯夫又與僕元豐五年登科事相類時曾子固坐失考罰銅三十斤後爲先人語之甚詳,僕元豐;曾子固;契顯夫
予既和圓機紳字長句復作寄孫顯夫是初考之最高等也,孫顯夫
和朱少章見寄,朱少章
洪澤守閘和二十二弟韻,洪澤
三月五日南京梢工來報船經金人殘毁之後尚有書籍存者且以二詩爲信忽睹高仲夷唱和詩不勝感嘆輒用其韻識其事率同賦,高仲夷
寄焦山成老高郵滋老,
冬至前一日至穀熟遇趙子和大夫,
泰州人自徐神翁後多以奉道爲事即今有周高唐三先生皆足以動衆得名因作長句,徐神翁;周高唐
謝徐師川寄江茶四小瓶,徐師川
元符二年十一月十六日趙德麟檢校諸邑李方叔自鄼來會中廬游靈溪寺觀飛泉窮水所出涉龍潭遂至上洞尋火而入路窮乃回歸息巖下巖洞泉潭前此未名嘗見襄沔記郭璞游仙詩謂青溪道士鬼谷子所隱在義清縣義清今其地也巖勢天巧如觀音大士所居潭抱石而曲泉懸級掛空若衝牙珩璜垂而有聲遂名洞曰清溪巖曰補陀潭曰玉玦泉曰珠佩說之寄題四絕句,趙德麟;李方叔;郭璞;鬼谷子;襄沔
平昔於王褒贈同處士八絕中喜誦其龍尾禪室一首今連日行荒山中頗增幽居之興以其句爲一詩寄楊中立謝顯道劉壯輿陳叔易同趣歸期也有好事者亦不予鄙 井汲纔通徑,陳叔易;楊中立;王褒;謝顯道;劉壯輿
平昔於王褒贈同處士八絕中喜誦其龍尾禪室一首今連日行荒山中頗增幽居之興以其句爲一詩寄楊中立謝顯道劉壯輿陳叔易同趣歸期也有好事者亦不予鄙 蓬蒿自杜門,陳叔易;楊中立;王褒;謝顯道;劉壯輿
平昔於王褒贈同處士八絕中喜誦其龍尾禪室一首今連日行荒山中頗增幽居之興以其句爲一詩寄楊中立謝顯道劉壯輿陳叔易同趣歸期也有好事者亦不予鄙 鳥宿暮林喧,陳叔易;楊中立;王褒;謝顯道;劉壯輿
題大年閣路逢僧圖,
題楊如晦二畫 蜀道圖,楊如晦
題楊如晦二畫 邊鸞雉,楊如晦
錢德載以臨江朱玠筆見贈以詩謝之德載與李先之亦相善,錢德載;李先之;朱玠載
讀韓退之詩有作,韓退
和陳叔易見寄,陳叔易
依韻和蔡天啟任四明絕句三首時暫來四明便還丹陽頗不樂此後篇爲四明解嘲,蔡天啟
秋日有感因誦王元之送文元公詩云追思元白在江東不似晁丞今獨步之句戲作,晁丞今;王元之公
偶見司馬公休陳無己書簡感舊作絕句,司馬公;陳無己
自和因思國史燕穆之傳稱其知明州革輕悍鬬爭之俗及今海潮圖作,自和;燕穆
累夜讀武經總要慨然思陳叔易寄予嵩陽讀水經之句因用其韻作寄叔易此公相與倡和最多於此詩則毎誦之,陳叔易陽;叔易
以扇求馮元禮覲畫山水,馮元禮
謝曾廸功松皮冠,謝曾廸功
代馮元禮次韻辭張次應畫山水扇,馮元禮;張次應
代馮元禮次韻送畫山水扇與張次應,馮元禮
寄李輔之,李輔之
趙妹自咸陽寄華州石縫山芋來作絕句二首,
昨日小詩同致上讀張元善中散丈詩愛其讀書輕富貴之句作絕句一首,張元善
聞鄒德久自常來州圩垾得良田數十頃遂可活輒作絕句,鄒德久
高郵忽見叔易嵩山下所寄絕句次韻和之舊所作不次韻也,叔易
夜來枕上得四絕句因視王性之謝其相訪也末専爲渠作,
晝寢看壁上陳希夷,陳希夷
簡沙頭李山伯,山伯
司戶朱君邂逅真州獨爲予幹舳艫之具甚勤偶得絕句謝之,
寄富季申,
贈别蓬萊簿林希孟子醇,林希;孟子醇
贈江子和兄弟,
趨府馬上悠然思陳無己三兄成詩寄之,無己
十月十三日自郡歸山中寄周秀實昆仲,周秀
趙德麟書來言黄九聞移命後徑遊峨嵋慨然有作,黄九;趙德麟
寄陳叔易,陳叔易
比日風雨甚異山下人云此六月龍會時也中頂有會龍洞予嘗遊焉賦詩記其事今感之有作寄趙德鱗,趙德鱗
和胡少汲遊山,胡少汲
謝周同年通叟詩卷,謝周
偶見陳誠之一詩不勝欽歎輒紀贈求其巨篇深愧蕪累,陳誠
河中府古興寄劉杜輿,
平昔於王褒贈同處士八絕中喜誦其龍尾禪室一首今連日行荒山中頗增幽居之興以其句爲一詩寄楊中立謝顯道劉壯輿陳叔易同趣歸期也有好事者亦不予鄙 人還虚室静,陳叔易;楊中立;王褒;謝顯道;劉壯輿
洛川驛中夢與一故人作詩十餘韻既覺惟記其兩句南山絡條華四顧吃所哀因識之,
聽唱秦少游溪路雨添花詞感舊作,
寄陳留江子我,
次韻和江子我卧病謝予相過之作,謝予
數蒙楊澤民秀才惠佳篇謝以長句,楊澤民
送周秀實知新昌,周秀
謝程致道監丞以秋夜直舍二詩相視并簡蘇在廷少監,蘇在廷;謝程致道
同表甥趙康游种范李園,趙康園
十二弟寄所和邵子文病中感懷之作復次韻寄子文,邵子文
次韻邵子文書夢,
送曹資深受代還京兼簡劉養正,劉養正;曹資深
說之方憂韓公表大夫疾遽致仕乃蒙傳視送陳州王樞密詩十首意典辭麗忻喜輒次韻和呈以公若登台輔臨危莫愛身爲韻,韓公;陳州樞
送蘇季升出守明州,蘇季升
贈陸遠大夫,陸遠
再題王許支圖,
二十二弟自常州寄翦刀及筆來作長句,
王性之自揚州遷路相訪於海陵荷其意厚非平日比贈詩以别,王性之
流寓海陵半年忽得周元仲分寧書欣慰與常日不同輒有作代書,周元仲
贈林尚仁,林尚仁
贈張駉,
奉酬陳介庵明府桐江見寄,陳介庵
王正自挽詩,王正
和葉季質以唐律兩篇見屬,葉季質
寄胡仲連三丈,胡連
書中庸示邊周翰,周翰
胡少明兩書索二程先生畫像寄小詩二首,胡少明程
文儒見和四詩欽歎高妙謹用韻爲答卒章問訊汝霖幸呈似也,文儒
贈畫者徐琛,徐琛
邊公明盡屏葷茹因成古風約叔度良佐周翰同賦公明學佛而不專意性理故及之,周翰;叔度良;邊公明
歌贈葉季質,
題泉州萬安橋,
送王子正宰長樂二首,
送王子正赴灨倅,
答留粹中承奉求教之韻,
和卓廷瑞贈詩之韻四絕,卓廷瑞
和林叔己詠福壽林塘韻謝楊守舉狀,楊守舉;林叔己
挽趙良淳三首,趙良淳
和太師平章魏國賈公遺潛侍郎之作,賈公
挽知錄李元老二首,
挽處士吳德載二首,吳德載
送鄭舜舉赴闕,鄭舜舉
次韻王有之主簿,王有之
次韻葉秀實縣治環翠亭,
諸公見和次韻呈鄭舜舉國錄瑞伯仙尉,鄭舜
用韻戲趙貫道買妾并呈鄭舜舉王有之二丈,鄭舜;趙貫道;王有之
陳鎮江生辰,陳鎮江
王有之見和復用韻二首,王有之
又次韻馮文度春晚二首,
次韻李元老柬王令周簿喜雨,周簿;李元;王令
次韻陳季陵主簿秋雨,陳季陵
次韻陳季陵覓酒二首,陳季陵
次韻劉敷言新雁,劉敷言
巖桂餉鄭舜舉戲筆代柬,巖餉;鄭舜舉
次韻陳季陵元夕,陳季陵
挽奉議劉公度四首,劉公度
題范烏程松桂亭,松桂亭;范烏程
次韻蘇伯言題所居鑑止軒,蘇伯言
次韻鄭舜舉題簿廳交翠軒,鄭舜舉
次韻陳季陵記夢,季陵
次韻葉夢符端午,
沈德和使君生辰四首,沈德和
釣瀨漁樵行送嚴守蘇伯業赴闕,嚴守;蘇伯業
題李杜畫像,李杜
送李明甫召除奉常簿,李明甫
自許昌如蔡與石士繇酌别一章,許昌如;石士繇
